loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,grade,annual_inc,issue_d,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_int,total_rec_late_fee,last_pymnt_d,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,acc_now_delinq,chargeoff_within_12_mths,delinq_amnt,pub_rec_bankruptcies,tax_liens,term_ 36 months,term_ 60 months,emp_length_1 year,emp_length_10+ years,emp_length_2 years,emp_length_3 years,emp_length_4 years,emp_length_5 years,emp_length_6 years,emp_length_7 years,emp_length_8 years,emp_length_9 years,emp_length_< 1 year,home_ownership_MORTGAGE,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding
15000,15000,15000,0.1075,489.31,1,50400,11,13.33,0,0,5,0,8998,0.356,18,0,0,0,17496.33886,17496.34,2496.34,0,39,3824.68,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21000,21000,20750,0.1149,692.4,1,61000,11,10.11,0,0,6,0,25129,0.607,16,0,0,0,24927.14229,24630.39,3927.14,0,47,754.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6000,6000,6000,0.1645,212.28,4,70000,11,6.48,2,1,4,0,4185,0.9,9,0,0,0,5836.09,5836.09,1543.39,14.96329581,40,224.77,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4000,4000,4000,0.0639,122.4,0,22000,11,4.69,0,0,7,0,1793,0.115,24,0,0,0,4469.042792,4469.04,469.04,0,51,69.97,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7000,7000,7000,0.1112,229.57,1,51000,11,23.44,1,0,9,0,18418,0.631,19,0,0,0,8221.299118,8221.3,1221.3,0,43,1591.75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12000,12000,12000,0.0751,373.33,0,70000,11,2.43,0,0,6,0,6200,0.267,18,0,0,0,12422.39754,12422.4,422.4,0,19,10563.4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,12000,12000,0.1472,414.35,2,75000,11,20,1,1,9,0,9677,0.436,48,0,0,0,14887.21533,14887.22,2887.22,0,42,1658.26,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20000,20000,19464.06616,0.1323,457.42,2,59000,11,16.92,0,0,17,0,20030,0.239,34,0,0,0,27445.17557,26484.71,7445.18,0,71,471.26,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10000,10000,9925,0.1186,221.74,1,110004,11,22.04,0,3,13,0,26316,0.562,29,0,0,0,13304.21,13204.43,3304.21,0,71,258.4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25000,15825,15690.56566,0.1645,388.63,4,49600,11,9.48,0,2,2,0,9836,0.911,7,0,0,0,19950.21,19674.06,7199.07,0,57,388.63,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15000,15000,14116.9661,0.1719,374.33,4,42000,11,13.49,0,0,9,0,6473,0.611,16,0,0,0,19646.48202,17736.08,4646.48,0,34,11405.5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17500,17500,17086.66731,0.1793,632.06,4,92300,11,20.06,0,1,17,0,23783,0.753,33,0,0,0,22432.81118,21804.96,4932.81,0,40,5390.95,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24250,15200,14938.69386,0.1398,353.52,2,105996,11,12.52,0,2,5,0,5385,0.424,15,0,0,0,21211.18513,20740.25,6011.19,0,71,362.88,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8000,8000,7968.884548,0.1521,191.21,3,48333,11,20.88,0,0,14,0,8497,0.541,18,0,0,0,11471.93,11423.64,3471.93,0,71,226.86,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9600,9600,9575,0.1186,212.87,1,48000,11,13.3,0,1,5,0,2769,0.139,11,0,0,0,12772.05001,12738.79,3172.05,0,71,243.93,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15000,15000,14821.47586,0.1186,332.61,1,164000,11,5.75,0,0,9,0,33109,0.825,22,0,0,0,18158.25398,17940.36,3158.25,0,43,297.34,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25000,15600,15443.71015,0.1793,395.55,4,65000,11,19.94,0,0,13,0,24810,0.628,30,0,0,0,22169.36994,21827.07,6569.37,0,47,8343.15,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8000,8000,8000,0.1361,271.91,2,60000,11,10.82,0,1,10,0,7004,0.824,18,0,0,0,9594.768214,9594.77,1594.77,0,34,3097.12,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25000,15525,15275,0.1186,344.25,1,75000,11,16.62,0,0,17,0,25934,0.457,51,0,0,0,20109.47291,19785.65,4584.47,0,55,6034.77,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18000,18000,17975,0.1361,415.2,2,129996,11,12.06,1,1,10,0,140,0.006,30,0,0,0,20459.2938,20430.88,2459.29,0,22,15484.75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18000,11675,11675,0.183,298.38,5,99996,11,17.1,1,1,13,0,14352,0.533,28,0,0,0,14287.00822,14287.01,2612.01,0,28,9822.73,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24000,18425,18400,0.1361,425.01,2,233000,11,12.72,0,1,9,0,5016,0.749,37,0,0,0,21787.9218,21758.36,3362.92,0,31,14577.34,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20800,14700,14625,0.1941,384.66,5,42660,11,5.63,0,0,5,0,1656,0.662,8,0,0,0,18391.34199,18297.51,3691.34,0,27,12245.44,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12000,12000,11975,0.1361,407.87,2,80000,11,6.63,0,3,5,0,20997,0.677,5,0,0,0,14679.50221,14648.92,2679.5,0,37,855.96,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24250,24250,23711.34232,0.1038,786.82,1,150000,11,6.18,0,0,9,0,33215,0.586,18,0,0,0,27107.79443,26460.65,2857.79,0,31,28.12,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24000,24000,23925,0.1323,548.91,2,57996,11,21.93,0,0,7,0,18847,0.76,23,0,0,0,32930.88005,32827.97,8930.88,0,61,1114.37,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15000,15000,14900,0.1112,327.04,1,60000,11,6.08,0,0,8,0,9263,0.366,17,0,0,0,19621.99002,19491.18,4621.99,0,71,356.24,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25000,25000,24925,0.1793,633.89,4,124000,11,9.41,0,2,9,0,28762,0.645,29,0,0,0,25231.83,25156.44,10766.04,0,51,26.85,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5000,5000,4950,0.1632,176.58,3,18720,11,16.22,0,0,3,0,8034,0.913,14,0,0,0,6357.589142,6294.01,1357.59,0,47,189.64,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20000,20000,19975,0.1558,481.91,3,50000,11,9.6,0,0,11,0,12939,0.735,18,0,0,0,28914.51973,28878.38,8914.53,0,71,502.15,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25000,25000,24506.67219,0.1038,811.15,1,75000,11,3.78,0,3,12,0,14292,0.17,22,0,0,0,26614.61316,26070.92,1614.61,0,14,286.65,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7000,7000,6950,0.1186,232.04,1,64600,11,15.47,0,0,7,0,580,0.29,15,0,0,0,8354.154261,8294.48,1354.15,0,47,262.13,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25000,25000,24209.37452,0.1398,581.45,2,190000,11,8.65,0,2,7,0,40571,0.791,23,0,0,0,34797.81936,33353.9,9797.83,0,68,432.79,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9000,9000,9000,0.1186,298.33,1,120000,11,4.43,2,0,14,0,15318,0.622,20,0,0,0,9336.56,9336.56,1762.63,14.9727906,37,301.07,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2100,2100,2100,0.1435,72.14,2,51996,11,23.49,2,0,17,0,5705,0.594,32,0,0,0,2580.884607,2580.88,480.88,0,37,63.86,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20000,20000,18875,0.1484,691.75,3,65004,11,6.15,0,0,3,0,5748,0.599,6,0,0,0,4842.25,4568.92,1608.38,0,12,691.75,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7500,7500,7425,0.1186,248.61,1,30000,11,3.12,0,0,3,0,1400,0.121,15,0,0,0,6127.64,6066.52,1261.64,0,35,248.61,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12000,12000,11780.66083,0.1645,294.7,4,35000,11,20.06,0,2,6,0,11789,0.941,6,0,0,0,14268.49235,13801.89,2268.49,0,14,10153.3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25000,25000,24775,0.1361,849.72,2,80000,11,14.55,0,0,3,0,34202,0.838,9,0,0,0,28361.46053,28106.21,3361.46,0,30,3922.68,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21000,21000,20925,0.1595,510.13,3,102000,11,14.73,0,0,16,0,33895,0.642,32,0,0,0,21281.63,21205.62,281.63,0,10,21283.04,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24000,24000,23950,0.1645,589.39,4,67000,11,7.86,0,0,8,0,18866,0.704,12,0,0,0,10609.02,10587.01,5344.95,0,24,27,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10000,10000,9676.206545,0.1149,219.88,1,160396,11,9.39,0,2,11,0,29792,0.481,24,0,0,0,13192.47,12664.79,3192.47,0,71,277.92,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9000,9000,8950,0.1398,209.33,2,56100,11,14.7,0,0,7,0,15352,0.753,11,0,0,0,12453.88513,12384.7,3453.89,0,50,1999.37,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20000,20000,19896.62583,0.1361,461.34,2,76800,11,10.33,0,3,24,0,8530,0.072,49,0,0,0,26881.00322,26740.33,6881,0,48,5266.03,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15000,15000,14875,0.1112,327.04,1,76000,11,1.01,0,1,10,0,730,0.018,33,0,0,0,16781.5853,16641.74,1781.59,0,21,12540.85,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10400,10400,10375,0.1149,342.91,1,42000,11,13.69,0,0,9,0,4310,0.204,10,0,0,0,12136.41037,12107.24,1736.41,0,34,3932.08,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21000,21000,20406.06472,0.1323,480.3,2,75000,11,17.89,0,2,6,0,6424,0.642,25,0,0,0,28354.90001,27329.94,7354.9,0,67,2476.24,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12000,12000,11900,0.1149,263.86,1,30156,11,15.76,0,0,10,0,11246,0.364,14,0,0,0,15747.32998,15616.1,3747.33,0,64,2359.15,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25000,16850,14825,0.1793,608.58,4,155000,11,10.32,1,2,11,0,26695,0.298,42,0,0,0,17589.72769,15475.89,739.73,0,2,16376.01,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5000,5000,4950,0.0788,156.41,0,95000,11,12.91,0,0,8,0,33946,0.013,20,0,0,0,5630.830366,5574.52,630.83,0,47,161.56,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25000,25000,24950,0.1149,824.29,1,54000,11,1.6,0,0,5,0,27515,0.888,21,0,0,0,29450.81797,29391.92,4450.82,0,43,790.78,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3200,3200,3200,0.1682,79.22,4,93000,11,16.62,0,0,17,0,34825,0.86,24,0,0,0,1188.3,1188.3,615.66,0,14,79.22,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18000,18000,17975,0.1323,411.68,2,143004,11,7.41,0,0,5,0,0,0,25,0,0,0,19520.30971,19493.2,1520.31,0,20,16643.67,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5000,5000,5000,0.1521,173.85,3,32760,11,0.31,1,0,4,0,0,0,9,0,0,0,6213.818435,6213.82,1213.82,0,43,1182.54,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16000,16000,16000,0.1632,565.05,3,110004,11,14.61,0,2,6,0,1459,0.057,25,0,0,0,18327.90701,18327.91,2327.91,0,25,27.86,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25000,25000,25000,0.1521,869.21,3,135000,11,15.49,0,2,20,0,21090,0.557,44,0,0,0,31293.58738,31293.59,6293.59,0,47,960.31,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11900,11900,11875,0.1361,274.5,2,36000,11,17.97,0,3,8,0,11949,0.679,14,0,0,0,13859.14212,13830.03,1959.14,0,28,9753.93,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15000,15000,14875,0.1112,491.94,1,55000,11,18.37,0,3,14,0,9895,0.454,25,0,0,0,17711.0541,17563.46,2711.05,0,47,556.58,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8000,8000,7899.683764,0.1075,172.95,1,55000,11,6.33,0,0,4,0,1377,0.207,15,0,0,0,10378.0279,10247.76,2378.03,0,70,6.55,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15000,15000,14975,0.1558,524.26,3,92000,11,14.2,1,0,7,0,23740,0.766,17,0,0,0,17278.18423,17249.39,2278.18,0,28,446.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10000,10000,9950,0.1558,240.96,3,25000,11,11.76,0,0,4,0,6586,0.878,10,0,0,0,14426.15,14354.02,4426.15,0,60,1434.37,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25000,25000,24525.15377,0.1595,878.31,3,74872,11,13.66,0,0,8,0,16535,0.942,20,0,0,0,31620.63532,30930.37,6620.64,0,47,932.72,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,12000,12000,0.1521,417.22,3,30000,11,1.27,0,0,17,0,14604,0.473,21,0,0,0,11852.94,11852.94,2840.59,41.58476833,40,698.25,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20000,20000,19513.24867,0.1645,491.16,4,52000,11,21.72,0,0,10,0,1496,0.598,12,0,0,0,29311.7265,28292.79,9311.74,0,67,90.79,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20000,20000,19900,0.1484,691.75,3,95000,11,16.67,0,1,13,0,9069,0.377,25,0,0,0,24905.21931,24780.69,4905.22,0,47,765.43,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25000,25000,24545.33389,0.1484,864.68,3,180000,11,12,0,1,16,0,86229,0.698,37,0,0,0,31130.00895,30481.56,6130.01,0,47,918.84,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6400,6400,6400,0.1323,216.36,2,50000,11,6.53,0,0,4,0,2229,0.969,6,0,0,0,7789.22634,7789.23,1389.23,0,47,226.32,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19750,19750,18760.59177,0.1149,434.26,1,48000,11,23.52,0,0,11,0,41459,0.675,34,0,0,0,26055.19002,24406.35,6305.19,0,71,501.77,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6900,6900,6900,0.1756,247.94,4,39000,11,3.42,0,1,3,0,3882,0.97,10,0,0,0,8828.710396,8828.71,1928.71,0,39,1906.52,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17500,17500,17357.34,0.1521,418.26,3,102000,11,19.24,0,3,13,0,1404,0.121,22,0,0,0,22932.54317,22710.68,5432.55,0,43,10827.06,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1925,1925,1925,0.1435,66.12,2,78000,11,16.98,0,0,12,0,11981,0.758,14,0,0,0,742.43,742.43,207.23,14.99242861,17,213.36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4000,4000,4000,0.1682,99.03,4,42840,11,6.75,0,3,6,0,3115,0.405,12,0,0,0,4532.627759,4532.63,532.63,0,13,11.6,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10000,10000,9975,0.1484,345.88,3,99996,11,8.4,1,1,6,0,17816,0.799,13,0,0,0,12452.83614,12421.7,2452.84,0,47,386.04,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12000,12000,11950,0.1361,276.8,2,92000,11,24.51,0,2,15,1,22999,0.221,33,0,0,0,15658.31856,15593.08,3658.32,0,47,5710.65,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13000,13000,12975,0.1186,288.26,1,55000,11,11.89,0,1,9,0,13750,0.468,18,0,0,0,13982.86307,13955.97,982.86,0,18,19.14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3000,3000,3000,0.1323,101.42,2,23500,11,19.35,0,0,8,0,6752,0.598,11,0,0,0,3269.904337,3269.9,269.9,0,18,2459.84,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20000,20000,19975,0.1558,699.01,3,65004,11,21.52,0,0,8,0,12491,0.904,15,0,0,0,25165.19409,25133.74,5164.95,0,47,742.26,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6000,6000,5975,0.1075,195.73,1,20000,11,5.04,0,0,9,0,2140,0.359,10,0,0,0,7046.412019,7017.05,1046.41,0,47,212.67,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14000,14000,13671.64293,0.1075,302.66,1,80004,11,5.67,0,0,13,0,2042,0.065,31,0,0,0,17156.0195,16639.08,3156.02,0,49,741.43,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25000,25000,24900,0.1075,815.52,1,220000,11,12.1,0,4,21,0,19008,0.234,51,0,0,0,28416.19676,28302.53,3416.2,0,32,12952.96,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1500,1500,1500,0.0751,46.67,0,45000,11,20.77,0,2,10,0,17172,0.791,23,0,0,0,1564.951828,1564.95,64.95,0,31,25.56,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6000,6000,6000,0.1186,198.89,1,69996,11,22.18,0,3,8,0,7954,0.698,25,0,0,0,7097.332194,7097.33,1097.33,0,43,1149.97,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20000,20000,19900,0.1484,691.75,3,170000,11,7.41,0,1,17,0,38847,0.76,54,0,0,0,21400.19304,21293.19,1400.19,0,19,17954.16,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
